district_id,year,function_code,function_name,amount,pct
279,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
279,2015,3100,Food Service,665181.16,1.1
279,2015,4000,Facility Construction,356597.0,
279,2015,5100,Bonds & Notes Principal Repayment,2932843.0,
281,2015,1100,Regular Education,1228970.0,51.3
281,2015,1200,Special Programs,238088.0,9.9
281,2015,1300,Vocational Programs,0.0,0.0
281,2015,1400,Other Instructional Programs,9478.0,0.4
281,2015,2100,Student Support Services,189836.0,7.9
281,2015,2200,Instructional Staff Support,116117.0,4.8
281,2015,2300&2800,Genral Administration & Business,63019.0,2.6
281,2015,2400,School Administration,193301.0,8.1
281,2015,2500,Business Services,0.0,0.0
281,2015,2600,Plant Operations,256223.0,10.7
281,2015,2700,Transportation,88467.0,3.7
281,2015,2900,Other Support Services,0.0,0.0
281,2015,1500,Non-public Programs,0.0,0.0
281,2015,"1600-1800,2750",Community Programs,0.0,0.0
281,2015,5120,Bond Interest,0.0,0.0
281,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
281,2015,3100,Food Service,13750.580000000002,0.6
281,2015,4000,Facility Construction,0.0,
281,2015,5100,Bonds & Notes Principal Repayment,0.0,
285,2015,1100,Regular Education,12830934.0,38.3
285,2015,1200,Special Programs,6016468.0,18.0
285,2015,1300,Vocational Programs,1670214.0,5.0
285,2015,1400,Other Instructional Programs,835385.0,2.5
285,2015,2100,Student Support Services,1804537.0,5.4
285,2015,2200,Instructional Staff Support,1310958.0,3.9
285,2015,2300&2800,Genral Administration & Business,1492406.0,4.5
285,2015,2400,School Administration,1701723.0,5.1
285,2015,2500,Business Services,459690.0,1.4
285,2015,2600,Plant Operations,2606903.0,7.8
285,2015,2700,Transportation,757840.0,2.3
285,2015,2900,Other Support Services,0.0,0.0
285,2015,1500,Non-public Programs,21944.0,0.1
285,2015,"1600-1800,2750",Community Programs,479929.0,1.4
285,2015,5120,Bond Interest,640140.0,1.9
285,2015,5310+5390,Charter Schools/Other Agencies,9994.71,0.0
285,2015,3100,Food Service,845065.61,2.5
285,2015,4000,Facility Construction,34969.0,
285,2015,5100,Bonds & Notes Principal Repayment,1882903.0,
288,2015,1100,Regular Education,982337.0,37.7
288,2015,1200,Special Programs,314425.0,12.1
288,2015,1300,Vocational Programs,0.0,0.0
288,2015,1400,Other Instructional Programs,4560.0,0.2
288,2015,2100,Student Support Services,193204.0,7.4
288,2015,2200,Instructional Staff Support,130547.0,5.0
288,2015,2300&2800,Genral Administration & Business,166604.0,6.4
288,2015,2400,School Administration,193573.0,7.4
288,2015,2500,Business Services,0.0,0.0
288,2015,2600,Plant Operations,461958.0,17.7
288,2015,2700,Transportation,130294.0,5.0
288,2015,2900,Other Support Services,0.0,0.0
288,2015,1500,Non-public Programs,0.0,0.0
288,2015,"1600-1800,2750",Community Programs,0.0,0.0
288,2015,5120,Bond Interest,0.0,0.0
288,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
288,2015,3100,Food Service,27371.2,1.1
288,2015,4000,Facility Construction,0.0,
288,2015,5100,Bonds & Notes Principal Repayment,0.0,
291,2015,1100,Regular Education,521688.0,75.6
291,2015,1200,Special Programs,24943.0,3.6
291,2015,1300,Vocational Programs,0.0,0.0
291,2015,1400,Other Instructional Programs,185.0,0.0
291,2015,2100,Student Support Services,21766.0,3.2
291,2015,2200,Instructional Staff Support,2967.0,0.4
291,2015,2300&2800,Genral Administration & Business,47522.0,6.9
291,2015,2400,School Administration,0.0,0.0
291,2015,2500,Business Services,0.0,0.0
291,2015,2600,Plant Operations,27980.0,4.1
291,2015,2700,Transportation,41853.0,6.1
291,2015,2900,Other Support Services,0.0,0.0
291,2015,1500,Non-public Programs,0.0,0.0
291,2015,"1600-1800,2750",Community Programs,0.0,0.0
291,2015,5120,Bond Interest,0.0,0.0
291,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
291,2015,3100,Food Service,976.0,0.1
291,2015,4000,Facility Construction,0.0,
291,2015,5100,Bonds & Notes Principal Repayment,0.0,
295,2015,1100,Regular Education,15749173.0,43.7
295,2015,1200,Special Programs,7243758.0,20.1
295,2015,1300,Vocational Programs,481276.0,1.3
295,2015,1400,Other Instructional Programs,674009.0,1.9
295,2015,2100,Student Support Services,1497493.0,4.2
295,2015,2200,Instructional Staff Support,2042193.0,5.7
295,2015,2300&2800,Genral Administration & Business,1479057.0,4.1
295,2015,2400,School Administration,1648149.0,4.6
295,2015,2500,Business Services,0.0,0.0
295,2015,2600,Plant Operations,2870845.0,8.0
295,2015,2700,Transportation,973884.0,2.7
295,2015,2900,Other Support Services,0.0,0.0
295,2015,1500,Non-public Programs,0.0,0.0
295,2015,"1600-1800,2750",Community Programs,168458.0,0.5
295,2015,5120,Bond Interest,871100.0,2.4
295,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
295,2015,3100,Food Service,304424.2,0.8
295,2015,4000,Facility Construction,5874.0,
295,2015,5100,Bonds & Notes Principal Repayment,1320000.0,
719,2015,1100,Regular Education,208612.0,60.1
719,2015,1200,Special Programs,0.0,0.0
719,2015,1300,Vocational Programs,0.0,0.0
719,2015,1400,Other Instructional Programs,0.0,0.0
719,2015,2100,Student Support Services,0.0,0.0
719,2015,2200,Instructional Staff Support,0.0,0.0
719,2015,2300&2800,Genral Administration & Business,95705.0,27.6
719,2015,2400,School Administration,0.0,0.0
719,2015,2500,Business Services,0.0,0.0
719,2015,2600,Plant Operations,42734.0,12.3
719,2015,2700,Transportation,0.0,0.0
719,2015,2900,Other Support Services,0.0,0.0
719,2015,1500,Non-public Programs,0.0,0.0
719,2015,"1600-1800,2750",Community Programs,0.0,0.0
719,2015,5120,Bond Interest,0.0,0.0
719,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
719,2015,3100,Food Service,0.0,0.0
719,2015,4000,Facility Construction,0.0,
719,2015,5100,Bonds & Notes Principal Repayment,0.0,
305,2015,1100,Regular Education,3046093.0,46.0
305,2015,1200,Special Programs,956135.0,14.5
305,2015,1300,Vocational Programs,18624.0,0.3
305,2015,1400,Other Instructional Programs,115855.0,1.8
305,2015,2100,Student Support Services,524343.0,7.9
305,2015,2200,Instructional Staff Support,206694.0,3.1
305,2015,2300&2800,Genral Administration & Business,525105.0,7.9
305,2015,2400,School Administration,349739.0,5.3
305,2015,2500,Business Services,0.0,0.0
305,2015,2600,Plant Operations,503227.0,7.6
305,2015,2700,Transportation,207239.0,3.1
305,2015,2900,Other Support Services,0.0,0.0
305,2015,1500,Non-public Programs,0.0,0.0
305,2015,"1600-1800,2750",Community Programs,0.0,0.0
305,2015,5120,Bond Interest,1024.0,0.0
305,2015,5310+5390,Charter Schools/Other Agencies,51831.0,0.8
305,2015,3100,Food Service,109733.78,1.7
305,2015,4000,Facility Construction,138728.0,
305,2015,5100,Bonds & Notes Principal Repayment,73204.0,
306,2015,1100,Regular Education,2547914.0,44.8
306,2015,1200,Special Programs,863610.0,15.2
306,2015,1300,Vocational Programs,208078.0,3.7
306,2015,1400,Other Instructional Programs,117653.0,2.1
306,2015,2100,Student Support Services,351937.0,6.2
306,2015,2200,Instructional Staff Support,105100.0,1.9
306,2015,2300&2800,Genral Administration & Business,341566.0,6.0
306,2015,2400,School Administration,407345.0,7.2
306,2015,2500,Business Services,0.0,0.0
306,2015,2600,Plant Operations,440077.0,7.7
306,2015,2700,Transportation,209413.0,3.7
306,2015,2900,Other Support Services,0.0,0.0
306,2015,1500,Non-public Programs,0.0,0.0
306,2015,"1600-1800,2750",Community Programs,0.0,0.0
306,2015,5120,Bond Interest,0.0,0.0
306,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
306,2015,3100,Food Service,88339.28,1.6
306,2015,4000,Facility Construction,0.0,
306,2015,5100,Bonds & Notes Principal Repayment,0.0,
315,2015,1100,Regular Education,7715882.0,39.8
315,2015,1200,Special Programs,2817998.0,14.5
315,2015,1300,Vocational Programs,26266.0,0.1
315,2015,1400,Other Instructional Programs,473886.0,2.4
315,2015,2100,Student Support Services,1647637.0,8.5
315,2015,2200,Instructional Staff Support,777870.0,4.0
315,2015,2300&2800,Genral Administration & Business,1331219.0,6.9
315,2015,2400,School Administration,1180538.0,6.1
315,2015,2500,Business Services,315124.0,1.6
315,2015,2600,Plant Operations,2030708.0,10.5
315,2015,2700,Transportation,964561.0,5.0
315,2015,2900,Other Support Services,0.0,0.0
315,2015,1500,Non-public Programs,29824.0,0.2
315,2015,"1600-1800,2750",Community Programs,0.0,0.0
315,2015,5120,Bond Interest,25462.0,0.1
315,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
315,2015,3100,Food Service,63021.28999999998,0.3
315,2015,4000,Facility Construction,36252.0,
315,2015,5100,Bonds & Notes Principal Repayment,485000.0,
317,2015,1100,Regular Education,5334197.0,35.9
317,2015,1200,Special Programs,2545558.0,17.1
317,2015,1300,Vocational Programs,1063157.0,7.2
317,2015,1400,Other Instructional Programs,219100.0,1.5
317,2015,2100,Student Support Services,992552.0,6.7
317,2015,2200,Instructional Staff Support,367331.0,2.5
317,2015,2300&2800,Genral Administration & Business,1024795.0,6.9
317,2015,2400,School Administration,797289.0,5.4
317,2015,2500,Business Services,197913.0,1.3
317,2015,2600,Plant Operations,1374063.0,9.2
317,2015,2700,Transportation,369890.0,2.5
317,2015,2900,Other Support Services,0.0,0.0
317,2015,1500,Non-public Programs,0.0,0.0
317,2015,"1600-1800,2750",Community Programs,0.0,0.0
317,2015,5120,Bond Interest,278747.0,1.9
317,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
317,2015,3100,Food Service,290833.30000000005,2.0
317,2015,4000,Facility Construction,0.0,
317,2015,5100,Bonds & Notes Principal Repayment,560000.0,
319,2015,1100,Regular Education,26107484.0,40.1
319,2015,1200,Special Programs,12890823.0,19.8
319,2015,1300,Vocational Programs,101862.0,0.2
319,2015,1400,Other Instructional Programs,1502945.0,2.3
319,2015,2100,Student Support Services,5508583.0,8.5
319,2015,2200,Instructional Staff Support,1978918.0,3.0
319,2015,2300&2800,Genral Administration & Business,2476232.0,3.8
319,2015,2400,School Administration,2967093.0,4.6
319,2015,2500,Business Services,778381.0,1.2
319,2015,2600,Plant Operations,6101518.0,9.4
319,2015,2700,Transportation,3222463.0,5.0
319,2015,2900,Other Support Services,0.0,0.0
319,2015,1500,Non-public Programs,0.0,0.0
319,2015,"1600-1800,2750",Community Programs,122166.0,0.2
319,2015,5120,Bond Interest,946216.0,1.5
319,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
319,2015,3100,Food Service,375558.7499999999,0.6
319,2015,4000,Facility Construction,1775331.0,
319,2015,5100,Bonds & Notes Principal Repayment,1750000.0,
327,2015,1100,Regular Education,3374300.0,61.3
327,2015,1200,Special Programs,836279.0,15.2
327,2015,1300,Vocational Programs,17182.0,0.3
327,2015,1400,Other Instructional Programs,0.0,0.0
327,2015,2100,Student Support Services,260043.0,4.7
327,2015,2200,Instructional Staff Support,77542.0,1.4
327,2015,2300&2800,Genral Administration & Business,260916.0,4.7
327,2015,2400,School Administration,223333.0,4.1
327,2015,2500,Business Services,0.0,0.0
327,2015,2600,Plant Operations,255904.0,4.6
327,2015,2700,Transportation,94719.0,1.7
327,2015,2900,Other Support Services,0.0,0.0
327,2015,1500,Non-public Programs,0.0,0.0
327,2015,"1600-1800,2750",Community Programs,0.0,0.0
327,2015,5120,Bond Interest,69097.0,1.3
327,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
327,2015,3100,Food Service,36369.45,0.7
327,2015,4000,Facility Construction,2091898.0,
327,2015,5100,Bonds & Notes Principal Repayment,75000.0,
333,2015,1100,Regular Education,3475483.0,61.3
333,2015,1200,Special Programs,723826.0,12.8
333,2015,1300,Vocational Programs,0.0,0.0
333,2015,1400,Other Instructional Programs,62966.0,1.1
333,2015,2100,Student Support Services,250829.0,4.4
333,2015,2200,Instructional Staff Support,119326.0,2.1
333,2015,2300&2800,Genral Administration & Business,231323.0,4.1
333,2015,2400,School Administration,177641.0,3.1
333,2015,2500,Business Services,0.0,0.0
333,2015,2600,Plant Operations,301955.0,5.3
333,2015,2700,Transportation,266984.0,4.7
333,2015,2900,Other Support Services,0.0,0.0
333,2015,1500,Non-public Programs,0.0,0.0
333,2015,"1600-1800,2750",Community Programs,0.0,0.0
333,2015,5120,Bond Interest,0.0,0.0
333,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
333,2015,3100,Food Service,59590.82,1.1
333,2015,4000,Facility Construction,0.0,
333,2015,5100,Bonds & Notes Principal Repayment,0.0,
733,2015,1100,Regular Education,221864.0,41.2
733,2015,1200,Special Programs,56381.0,10.5
733,2015,1300,Vocational Programs,0.0,0.0
733,2015,1400,Other Instructional Programs,0.0,0.0
733,2015,2100,Student Support Services,25638.0,4.8
733,2015,2200,Instructional Staff Support,0.0,0.0
733,2015,2300&2800,Genral Administration & Business,0.0,0.0
733,2015,2400,School Administration,101141.0,18.8
733,2015,2500,Business Services,17070.0,3.2
733,2015,2600,Plant Operations,111233.0,20.7
733,2015,2700,Transportation,0.0,0.0
733,2015,2900,Other Support Services,0.0,0.0
733,2015,1500,Non-public Programs,0.0,0.0
733,2015,"1600-1800,2750",Community Programs,0.0,0.0
733,2015,5120,Bond Interest,0.0,0.0
733,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
733,2015,3100,Food Service,5246.0,1.0
733,2015,4000,Facility Construction,0.0,
733,2015,5100,Bonds & Notes Principal Repayment,0.0,
335,2015,1100,Regular Education,65733007.0,37.3
335,2015,1200,Special Programs,47971416.0,27.3
335,2015,1300,Vocational Programs,4246999.0,2.4
335,2015,1400,Other Instructional Programs,3206368.0,1.8
335,2015,2100,Student Support Services,11666051.0,6.6
335,2015,2200,Instructional Staff Support,2505876.0,1.4
335,2015,2300&2800,Genral Administration & Business,4945406.0,2.8
335,2015,2400,School Administration,9527567.0,5.4
335,2015,2500,Business Services,1302240.0,0.7
335,2015,2600,Plant Operations,9636240.0,5.5
335,2015,2700,Transportation,5605350.0,3.2
335,2015,2900,Other Support Services,0.0,0.0
335,2015,1500,Non-public Programs,16260.0,0.0
335,2015,"1600-1800,2750",Community Programs,497836.0,0.3
335,2015,5120,Bond Interest,4966732.0,2.8
335,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
335,2015,3100,Food Service,4195567.48,2.4
335,2015,4000,Facility Construction,0.0,
335,2015,5100,Bonds & Notes Principal Repayment,7296407.0,
339,2015,1100,Regular Education,2283295.0,48.6
339,2015,1200,Special Programs,805267.0,17.1
339,2015,1300,Vocational Programs,0.0,0.0
339,2015,1400,Other Instructional Programs,39541.0,0.8
339,2015,2100,Student Support Services,231470.0,4.9
339,2015,2200,Instructional Staff Support,128596.0,2.7
339,2015,2300&2800,Genral Administration & Business,267134.0,5.7
339,2015,2400,School Administration,193356.0,4.1
339,2015,2500,Business Services,4191.0,0.1
339,2015,2600,Plant Operations,320473.0,6.8
339,2015,2700,Transportation,136979.0,2.9
339,2015,2900,Other Support Services,0.0,0.0
339,2015,1500,Non-public Programs,0.0,0.0
339,2015,"1600-1800,2750",Community Programs,6750.0,0.1
339,2015,5120,Bond Interest,199764.0,4.3
339,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
339,2015,3100,Food Service,80844.56,1.7
339,2015,4000,Facility Construction,0.0,
339,2015,5100,Bonds & Notes Principal Repayment,621399.0,
341,2015,1100,Regular Education,764199.0,45.3
341,2015,1200,Special Programs,441072.0,26.1
341,2015,1300,Vocational Programs,0.0,0.0
341,2015,1400,Other Instructional Programs,0.0,0.0
341,2015,2100,Student Support Services,92663.0,5.5
341,2015,2200,Instructional Staff Support,24333.0,1.4
341,2015,2300&2800,Genral Administration & Business,80919.0,4.8
341,2015,2400,School Administration,106705.0,6.3
341,2015,2500,Business Services,520.0,0.0
341,2015,2600,Plant Operations,52168.0,3.1
341,2015,2700,Transportation,122700.0,7.3
341,2015,2900,Other Support Services,0.0,0.0
341,2015,1500,Non-public Programs,0.0,0.0
341,2015,"1600-1800,2750",Community Programs,0.0,0.0
341,2015,5120,Bond Interest,0.0,0.0
341,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
341,2015,3100,Food Service,2850.0,0.2
341,2015,4000,Facility Construction,0.0,
341,2015,5100,Bonds & Notes Principal Repayment,0.0,
342,2015,1100,Regular Education,6595559.0,42.0
342,2015,1200,Special Programs,1525941.0,9.7
342,2015,1300,Vocational Programs,149475.0,1.0
342,2015,1400,Other Instructional Programs,185717.0,1.2
342,2015,2100,Student Support Services,1094553.0,7.0
342,2015,2200,Instructional Staff Support,373730.0,2.4
342,2015,2300&2800,Genral Administration & Business,931944.0,5.9
342,2015,2400,School Administration,1106849.0,7.0
342,2015,2500,Business Services,340151.0,2.2
342,2015,2600,Plant Operations,1429217.0,9.1
342,2015,2700,Transportation,740327.0,4.7
342,2015,2900,Other Support Services,0.0,0.0
342,2015,1500,Non-public Programs,0.0,0.0
342,2015,"1600-1800,2750",Community Programs,0.0,0.0
342,2015,5120,Bond Interest,993916.0,6.3
342,2015,5310+5390,Charter Schools/Other Agencies,0.0,0.0
342,2015,3100,Food Service,254290.18,1.6
342,2015,4000,Facility Construction,0.0,
342,2015,5100,Bonds & Notes Principal Repayment,1480000.0,
343,2015,1100,Regular Education,9229077.0,42.0
343,2015,1200,Special Programs,4535992.0,20.7
343,2015,1300,Vocational Programs,444521.0,2.0
343,2015,1400,Other Instructional Programs,211310.0,1.0
343,2015,2100,Student Support Services,1415050.0,6.4
343,2015,2200,Instructional Staff Support,543204.0,2.5
343,2015,2300&2800,Genral Administration & Business,1256177.0,5.7
343,2015,2400,School Administration,1287350.0,5.9
343,2015,2500,Business Services,0.0,0.0
